,Series_reference,Data_value,Suppressed
6122,BDCQ.SF8CC1CA,1058.729,
6123,BDCQ.SF8CC1CA,897.235,
6124,BDCQ.SF8CC1CA,1238.348,
6125,BDCQ.SF8CC1CA,1007.319,
6126,BDCQ.SF8CC1CA,1672.017,
6127,BDCQ.SF8CC1CA,997.046,
6128,BDCQ.SF8CC1CA,578.368,
6129,BDCQ.SF8CC1CA,830.19,
6130,BDCQ.SF8CC1CA,1189.635,
6131,BDCQ.SF8CC1CA,1162.309,
6132,BDCQ.SF8CC1CA,873.859,
6133,BDCQ.SF8CC1CA,858.164,
6134,BDCQ.SF8CC1CA,1198.95,
6135,BDCQ.SF8CC1CA,1704.444,
6136,BDCQ.SF8CC1CA,1403.184,
6137,BDCQ.SF8CC1CA,744.065,
6138,BDCQ.SF8CC1CA,1133.043,
6139,BDCQ.SF8CC1CA,741.184,
6140,BDCQ.SF8CC1CA,871.023,
6141,BDCQ.SF8CC1CA,795.81,
6142,BDCQ.SF8CC1CA,1207.533,
6143,BDCQ.SF8CC1CA,1379.955,
6144,BDCQ.SF8CC1CA,1548.216,
6145,BDCQ.SF8CC1CA,1666.616,
6146,BDCQ.SF8CC1CA,2159.157,
6147,BDCQ.SF8CC1CA,1866.304,
6148,BDCQ.SF8CC1CA,1638.553,
6149,BDCQ.SF8CC1CA,1011.178,
6150,BDCQ.SF8CC2CA,96.186,
6151,BDCQ.SF8CC2CA,105.156,
6152,BDCQ.SF8CC2CA,127.302,
6153,BDCQ.SF8CC2CA,89.098,
6154,BDCQ.SF8CC2CA,77.261,
6155,BDCQ.SF8CC2CA,70.743,
6156,BDCQ.SF8CC2CA,108.04,
6157,BDCQ.SF8CC2CA,50.526,
6158,BDCQ.SF8CC2CA,50.987,
6159,BDCQ.SF8CC2CA,46.798,
6160,BDCQ.SF8CC2CA,84.303,
6161,BDCQ.SF8CC2CA,47.713,
6162,BDCQ.SF8CC2CA,102.085,
6163,BDCQ.SF8CC2CA,54.796,
6164,BDCQ.SF8CC2CA,59.102,
6165,BDCQ.SF8CC2CA,39.374,
6166,BDCQ.SF8CC2CA,35.058,
6167,BDCQ.SF8CC2CA,69.361,
6168,BDCQ.SF8CC2CA,54.097,
6169,BDCQ.SF8CC2CA,48.361,
6170,BDCQ.SF8CC2CA,63.108,
6171,BDCQ.SF8CC2CA,3.451,
6172,BDCQ.SF8CC2CA,53.202,
6173,BDCQ.SF8CC2CA,48.609,
6174,BDCQ.SF8CC2CA,35.086,
6175,BDCQ.SF8CC2CA,25.74,
6176,BDCQ.SF8CC2CA,52.321,
6177,BDCQ.SF8CC2CA,27.312,
6178,BDCQ.SF8CC2CA,65.48,
6179,BDCQ.SF8CC2CA,7.091,
6180,BDCQ.SF8CC3CA,165.721,
6181,BDCQ.SF8CC3CA,159.798,
6182,BDCQ.SF8CC3CA,240.487,
6183,BDCQ.SF8CC3CA,151.48,
6184,BDCQ.SF8CC3CA,166.522,
6185,BDCQ.SF8CC3CA,143.156,
6186,BDCQ.SF8CC3CA,270.081,
6187,BDCQ.SF8CC3CA,190.323,
6188,BDCQ.SF8CC3CA,193.196,
6189,BDCQ.SF8CC3CA,276.655,
6190,BDCQ.SF8CC3CA,234.014,
6191,BDCQ.SF8CC3CA,103.375,
6192,BDCQ.SF8CC3CA,155.326,
6193,BDCQ.SF8CC3CA,164.987,
6194,BDCQ.SF8CC3CA,145.481,
6195,BDCQ.SF8CC3CA,190.923,
6196,BDCQ.SF8CC3CA,161.297,
6197,BDCQ.SF8CC3CA,229.759,
6198,BDCQ.SF8CC3CA,255.265,
6199,BDCQ.SF8CC3CA,212.812,
6200,BDCQ.SF8CC3CA,296.083,
6201,BDCQ.SF8CC3CA,147.628,
6202,BDCQ.SF8CC3CA,345.16,
6203,BDCQ.SF8CC3CA,295.509,
6204,BDCQ.SF8CC3CA,326.815,
6205,BDCQ.SF8CC3CA,330.992,
6206,BDCQ.SF8CC3CA,381.825,
6207,BDCQ.SF8CC3CA,190.94,
6208,BDCQ.SF8CC3CA,123.495,
6209,BDCQ.SF8CC3CA,83.533,
6210,BDCQ.SF8CC4CA,24.071,
6211,BDCQ.SF8CC4CA,33.131,
6212,BDCQ.SF8CC4CA,74.952,
6213,BDCQ.SF8CC4CA,23.376,
6214,BDCQ.SF8CC4CA,35.189,
6215,BDCQ.SF8CC4CA,40.01,
6216,BDCQ.SF8CC4CA,51.587,
6217,BDCQ.SF8CC4CA,8.274,
6218,BDCQ.SF8CC4CA,29.409,
6219,BDCQ.SF8CC4CA,38.846,
6220,BDCQ.SF8CC4CA,38.394,
6221,BDCQ.SF8CC4CA,8.413,
6222,BDCQ.SF8CC4CA,41.52,
6223,BDCQ.SF8CC4CA,53.794,
6224,BDCQ.SF8CC4CA,75.608,
6225,BDCQ.SF8CC4CA,28.332,
6226,BDCQ.SF8CC4CA,9.411,
6227,BDCQ.SF8CC4CA,61.632,
6228,BDCQ.SF8CC4CA,63.003,
6229,BDCQ.SF8CC4CA,25.651,
6230,BDCQ.SF8CC4CA,35.93,
6231,BDCQ.SF8CC4CA,24.62,
6232,BDCQ.SF8CC4CA,66.695,
6233,BDCQ.SF8CC4CA,21.344,
6234,BDCQ.SF8CC4CA,53.011,
6235,BDCQ.SF8CC4CA,45.289,
6236,BDCQ.SF8CC4CA,42.451,
6237,BDCQ.SF8CC4CA,25.129,
6238,BDCQ.SF8CC4CA,47.607,
6239,BDCQ.SF8CC4CA,34.105,
6240,BDCQ.SF8CC5CA,561.702,
6241,BDCQ.SF8CC5CA,633.934,
6242,BDCQ.SF8CC5CA,855.832,
6243,BDCQ.SF8CC5CA,839.825,
6244,BDCQ.SF8CC5CA,789.066,
6245,BDCQ.SF8CC5CA,508.796,
6246,BDCQ.SF8CC5CA,1005.093,
6247,BDCQ.SF8CC5CA,889.946,
6248,BDCQ.SF8CC5CA,562.919,
6249,BDCQ.SF8CC5CA,686.035,
6250,BDCQ.SF8CC5CA,1284.115,
6251,BDCQ.SF8CC5CA,524.46,
6252,BDCQ.SF8CC5CA,739.956,
6253,BDCQ.SF8CC5CA,635.72,
6254,BDCQ.SF8CC5CA,786.141,
6255,BDCQ.SF8CC5CA,608.864,
6256,BDCQ.SF8CC5CA,416.889,
6257,BDCQ.SF8CC5CA,651.673,
6258,BDCQ.SF8CC5CA,796.245,
6259,BDCQ.SF8CC5CA,683.103,
6260,BDCQ.SF8CC5CA,685.414,
6261,BDCQ.SF8CC5CA,233.277,
6262,BDCQ.SF8CC5CA,987.744,
6263,BDCQ.SF8CC5CA,847.028,
6264,BDCQ.SF8CC5CA,231.056,
6265,BDCQ.SF8CC5CA,259.962,
6266,BDCQ.SF8CC5CA,318.32,
6267,BDCQ.SF8CC5CA,262.153,
6268,BDCQ.SF8CC5CA,188.041,
6269,BDCQ.SF8CC5CA,251.671,
6270,BDCQ.SF8CC6CA,147.638,
6271,BDCQ.SF8CC6CA,146.068,
6272,BDCQ.SF8CC6CA,147.238,
6273,BDCQ.SF8CC6CA,131.567,
6274,BDCQ.SF8CC6CA,121.113,
6275,BDCQ.SF8CC6CA,155.356,
6276,BDCQ.SF8CC6CA,156.603,
6277,BDCQ.SF8CC6CA,131.737,
6278,BDCQ.SF8CC6CA,112.917,
6279,BDCQ.SF8CC6CA,113.494,
6280,BDCQ.SF8CC6CA,141.78,
6281,BDCQ.SF8CC6CA,104.386,
6282,BDCQ.SF8CC6CA,129.723,
6283,BDCQ.SF8CC6CA,133.544,
6284,BDCQ.SF8CC6CA,108.75,
6285,BDCQ.SF8CC6CA,94.555,
6286,BDCQ.SF8CC6CA,64.264,
6287,BDCQ.SF8CC6CA,161.106,
6288,BDCQ.SF8CC6CA,174.829,
6289,BDCQ.SF8CC6CA,149.768,
6290,BDCQ.SF8CC6CA,170.172,
6291,BDCQ.SF8CC6CA,67.477,
6292,BDCQ.SF8CC6CA,177.671,
6293,BDCQ.SF8CC6CA,156.587,
6294,BDCQ.SF8CC6CA,193.004,
6295,BDCQ.SF8CC6CA,187.936,
6296,BDCQ.SF8CC6CA,202.291,
6297,BDCQ.SF8CC6CA,147.309,
6298,BDCQ.SF8CC6CA,176.237,
6299,BDCQ.SF8CC6CA,183.09,
6300,BDCQ.SF8CC7CA,287.479,
6301,BDCQ.SF8CC7CA,277.835,
6302,BDCQ.SF8CC7CA,257.313,
6303,BDCQ.SF8CC7CA,161.816,
6304,BDCQ.SF8CC7CA,272.332,
6305,BDCQ.SF8CC7CA,231.826,
6306,BDCQ.SF8CC7CA,143.99,
6307,BDCQ.SF8CC7CA,236.644,
6308,BDCQ.SF8CC7CA,248.503,
6309,BDCQ.SF8CC7CA,276.388,
6310,BDCQ.SF8CC7CA,228.869,
6311,BDCQ.SF8CC7CA,192.16,
6312,BDCQ.SF8CC7CA,309.048,
6313,BDCQ.SF8CC7CA,295.799,
6314,BDCQ.SF8CC7CA,196.709,
6315,BDCQ.SF8CC7CA,194.137,
6316,BDCQ.SF8CC7CA,127.733,
6317,BDCQ.SF8CC7CA,414.039,
6318,BDCQ.SF8CC7CA,327.774,
6319,BDCQ.SF8CC7CA,187.371,
6320,BDCQ.SF8CC7CA,269.657,
6321,BDCQ.SF8CC7CA,23.004,
6322,BDCQ.SF8CC7CA,234.009,
6323,BDCQ.SF8CC7CA,139.685,
6324,BDCQ.SF8CC7CA,448.981,
6325,BDCQ.SF8CC7CA,358.982,
6326,BDCQ.SF8CC7CA,484.158,
6327,BDCQ.SF8CC7CA,169.766,
6328,BDCQ.SF8CC7CA,565.08,
6329,BDCQ.SF8CC7CA,464.684,
6330,BDCQ.SF8CC8CA,376.256,
6331,BDCQ.SF8CC8CA,431.286,
6332,BDCQ.SF8CC8CA,353.3,
6333,BDCQ.SF8CC8CA,257.64,
6334,BDCQ.SF8CC8CA,311.349,
6335,BDCQ.SF8CC8CA,546.159,
6336,BDCQ.SF8CC8CA,434.04,
6337,BDCQ.SF8CC8CA,227.8,
6338,BDCQ.SF8CC8CA,425.744,
6339,BDCQ.SF8CC8CA,528.93,
6340,BDCQ.SF8CC8CA,485.108,
6341,BDCQ.SF8CC8CA,310.741,
6342,BDCQ.SF8CC8CA,396.523,
6343,BDCQ.SF8CC8CA,352.188,
6344,BDCQ.SF8CC8CA,501.331,
6345,BDCQ.SF8CC8CA,434.32,
6346,BDCQ.SF8CC8CA,405.7,
6347,BDCQ.SF8CC8CA,425.838,
6348,BDCQ.SF8CC8CA,749.691,
6349,BDCQ.SF8CC8CA,636.278,
6350,BDCQ.SF8CC8CA,580.749,
6351,BDCQ.SF8CC8CA,382.811,
6352,BDCQ.SF8CC8CA,649.159,
6353,BDCQ.SF8CC8CA,294.029,
6354,BDCQ.SF8CC8CA,427.896,
6355,BDCQ.SF8CC8CA,621.99,
6356,BDCQ.SF8CC8CA,514.827,
6357,BDCQ.SF8CC8CA,328.558,
6358,BDCQ.SF8CC8CA,639.838,
6359,BDCQ.SF8CC8CA,692.404,
6360,BDCQ.SF8CC9CA,45.008,
6361,BDCQ.SF8CC9CA,71.599,
6362,BDCQ.SF8CC9CA,90.09,
6363,BDCQ.SF8CC9CA,42.459,
6364,BDCQ.SF8CC9CA,31.454,
6365,BDCQ.SF8CC9CA,47.306,
6366,BDCQ.SF8CC9CA,61.407,
6367,BDCQ.SF8CC9CA,58.666,
6368,BDCQ.SF8CC9CA,63.616,
6369,BDCQ.SF8CC9CA,49.447,
6370,BDCQ.SF8CC9CA,73.087,
6371,BDCQ.SF8CC9CA,65.351,
6372,BDCQ.SF8CC9CA,72.425,
6373,BDCQ.SF8CC9CA,76.731,
6374,BDCQ.SF8CC9CA,96.094,
6375,BDCQ.SF8CC9CA,54.252,
6376,BDCQ.SF8CC9CA,21.14,
6377,BDCQ.SF8CC9CA,121.361,
6378,BDCQ.SF8CC9CA,101.504,
6379,BDCQ.SF8CC9CA,83.8,
6380,BDCQ.SF8CC9CA,114.099,
6381,BDCQ.SF8CC9CA,18.16,
6382,BDCQ.SF8CC9CA,120.177,
6383,BDCQ.SF8CC9CA,82.956,
6384,BDCQ.SF8CC9CA,56.353,
6385,BDCQ.SF8CC9CA,83.966,
6386,BDCQ.SF8CC9CA,124.233,
6387,BDCQ.SF8CC9CA,98.087,
6388,BDCQ.SF8CC9CA,91.902,
6389,BDCQ.SF8CC9CA,98.387,
6390,BDCQ.SF8CCCA,2513.14,
6391,BDCQ.SF8CCCA,3060.132,
6392,BDCQ.SF8CCCA,3205.243,
6393,BDCQ.SF8CCCA,2594.496,
6394,BDCQ.SF8CCCA,3042.634,
6395,BDCQ.SF8CCCA,2750.671,
6396,BDCQ.SF8CCCA,3902.858,
6397,BDCQ.SF8CCCA,2790.962,
6398,BDCQ.SF8CCCA,2265.659,
6399,BDCQ.SF8CCCA,2846.783,
6400,BDCQ.SF8CCCA,3759.305,
6401,BDCQ.SF8CCCA,2518.908,
6402,BDCQ.SF8CCCA,2820.465,
6403,BDCQ.SF8CCCA,2625.723,
6404,BDCQ.SF8CCCA,3168.166,
6405,BDCQ.SF8CCCA,3349.202,
6406,BDCQ.SF8CCCA,2644.676,
6407,BDCQ.SF8CCCA,2878.832,
6408,BDCQ.SF8CCCA,3655.451,
6409,BDCQ.SF8CCCA,2768.328,
6410,BDCQ.SF8CCCA,3086.235,
6411,BDCQ.SF8CCCA,1696.237,
6412,BDCQ.SF8CCCA,3841.35,
6413,BDCQ.SF8CCCA,3265.701,
6414,BDCQ.SF8CCCA,3320.416,
6415,BDCQ.SF8CCCA,3581.473,
6416,BDCQ.SF8CCCA,4279.583,
6417,BDCQ.SF8CCCA,3115.558,
6418,BDCQ.SF8CCCA,3536.235,
6419,BDCQ.SF8CCCA,2826.143,
6420,BDCQ.SF8DD1CA,1338.235,
6421,BDCQ.SF8DD1CA,1447.486,
6422,BDCQ.SF8DD1CA,1209.182,
6423,BDCQ.SF8DD1CA,1208.364,
6424,BDCQ.SF8DD1CA,1316.85,
6425,BDCQ.SF8DD1CA,1452.623,
6426,BDCQ.SF8DD1CA,1232.136,
6427,BDCQ.SF8DD1CA,1194.038,
6428,BDCQ.SF8DD1CA,1429.573,
6429,BDCQ.SF8DD1CA,1555.126,
6430,BDCQ.SF8DD1CA,1365.17,
6431,BDCQ.SF8DD1CA,1281.448,
6432,BDCQ.SF8DD1CA,1448.525,
6433,BDCQ.SF8DD1CA,1581.085,
6434,BDCQ.SF8DD1CA,1292.376,
6435,BDCQ.SF8DD1CA,1259.939,
6436,BDCQ.SF8DD1CA,1232.402,
6437,BDCQ.SF8DD1CA,1506.386,
6438,BDCQ.SF8DD1CA,1320.631,
6439,BDCQ.SF8DD1CA,1125.668,
6440,BDCQ.SF8DD1CA,1197.977,
6441,BDCQ.SF8DD1CA,1493.382,
6442,BDCQ.SF8DD1CA,1360.275,
6443,BDCQ.SF8DD1CA,1235.711,
6444,BDCQ.SF8DD1CA,1346.003,
6445,BDCQ.SF8DD1CA,1770.891,
6446,BDCQ.SF8DD1CA,1302.565,
6447,BDCQ.SF8DD1CA,1282.892,
6448,BDCQ.SF8DD1CA,1625.896,
6449,BDCQ.SF8DD1CA,1746.354,
6450,BDCQ.SF8DDCA,1338.235,
6451,BDCQ.SF8DDCA,1447.486,
6452,BDCQ.SF8DDCA,1209.182,
6453,BDCQ.SF8DDCA,1208.364,
6454,BDCQ.SF8DDCA,1316.85,
6455,BDCQ.SF8DDCA,1452.623,
6456,BDCQ.SF8DDCA,1232.136,
6457,BDCQ.SF8DDCA,1194.038,
6458,BDCQ.SF8DDCA,1429.573,
6459,BDCQ.SF8DDCA,1555.126,
6460,BDCQ.SF8DDCA,1365.17,
6461,BDCQ.SF8DDCA,1281.448,
6462,BDCQ.SF8DDCA,1448.525,
6463,BDCQ.SF8DDCA,1581.085,
6464,BDCQ.SF8DDCA,1292.376,
6465,BDCQ.SF8DDCA,1259.939,
6466,BDCQ.SF8DDCA,1232.402,
6467,BDCQ.SF8DDCA,1506.386,
6468,BDCQ.SF8DDCA,1320.631,
6469,BDCQ.SF8DDCA,1125.668,
6470,BDCQ.SF8DDCA,1197.977,
6471,BDCQ.SF8DDCA,1493.382,
6472,BDCQ.SF8DDCA,1360.275,
6473,BDCQ.SF8DDCA,1235.711,
6474,BDCQ.SF8DDCA,1346.003,
6475,BDCQ.SF8DDCA,1770.891,
6476,BDCQ.SF8DDCA,1302.565,
6477,BDCQ.SF8DDCA,1282.892,
6478,BDCQ.SF8DDCA,1625.896,
6479,BDCQ.SF8DDCA,1746.354,
6480,BDCQ.SF8EE1CA,1717.433,
6481,BDCQ.SF8EE1CA,1411.246,
6482,BDCQ.SF8EE1CA,2213.7,
6483,BDCQ.SF8EE1CA,1490.409,
6484,BDCQ.SF8EE1CA,1904.505,
6485,BDCQ.SF8EE1CA,1658.112,
6486,BDCQ.SF8EE1CA,1965.434,
6487,BDCQ.SF8EE1CA,1589.187,
6488,BDCQ.SF8EE1CA,2083.904,
6489,BDCQ.SF8EE1CA,1931.651,
6490,BDCQ.SF8EE1CA,1910.087,
6491,BDCQ.SF8EE1CA,1464.328,
6492,BDCQ.SF8EE1CA,2462.741,
6493,BDCQ.SF8EE1CA,2125.036,
6494,BDCQ.SF8EE1CA,2610.547,
6495,BDCQ.SF8EE1CA,2100.763,
6496,BDCQ.SF8EE1CA,926.363,
6497,BDCQ.SF8EE1CA,2752.462,
6498,BDCQ.SF8EE1CA,2639.75,
6499,BDCQ.SF8EE1CA,2206.597,
6500,BDCQ.SF8EE1CA,2953.896,
6501,BDCQ.SF8EE1CA,1728.574,
6502,BDCQ.SF8EE1CA,2614.005,
6503,BDCQ.SF8EE1CA,1891.218,
6504,BDCQ.SF8EE1CA,2493.232,
6505,BDCQ.SF8EE1CA,2585.729,
6506,BDCQ.SF8EE1CA,3372.71,
6507,BDCQ.SF8EE1CA,2244.853,
6508,BDCQ.SF8EE1CA,3471.096,
6509,BDCQ.SF8EE1CA,3219.587,
6510,BDCQ.SF8EECA,1717.433,
6511,BDCQ.SF8EECA,1411.246,
6512,BDCQ.SF8EECA,2213.7,
6513,BDCQ.SF8EECA,1490.409,
6514,BDCQ.SF8EECA,1904.505,
6515,BDCQ.SF8EECA,1658.112,
6516,BDCQ.SF8EECA,1965.434,
6517,BDCQ.SF8EECA,1589.187,
6518,BDCQ.SF8EECA,2083.904,
6519,BDCQ.SF8EECA,1931.651,
6520,BDCQ.SF8EECA,1910.087,
6521,BDCQ.SF8EECA,1464.328,
6522,BDCQ.SF8EECA,2462.741,
6523,BDCQ.SF8EECA,2125.036,
6524,BDCQ.SF8EECA,2610.547,
6525,BDCQ.SF8EECA,2100.763,
6526,BDCQ.SF8EECA,926.363,
6527,BDCQ.SF8EECA,2752.462,
6528,BDCQ.SF8EECA,2639.75,
6529,BDCQ.SF8EECA,2206.597,
6530,BDCQ.SF8EECA,2953.896,
6531,BDCQ.SF8EECA,1728.574,
6532,BDCQ.SF8EECA,2614.005,
6533,BDCQ.SF8EECA,1891.218,
6534,BDCQ.SF8EECA,2493.232,
6535,BDCQ.SF8EECA,2585.729,
6536,BDCQ.SF8EECA,3372.71,
6537,BDCQ.SF8EECA,2244.853,
6538,BDCQ.SF8EECA,3471.096,
6539,BDCQ.SF8EECA,3219.587,
6540,BDCQ.SF8FF1CA,2260.753,
6541,BDCQ.SF8FF1CA,2191.993,
6542,BDCQ.SF8FF1CA,2286.797,
6543,BDCQ.SF8FF1CA,1975.009,
6544,BDCQ.SF8FF1CA,2338.595,
6545,BDCQ.SF8FF1CA,2116.378,
6546,BDCQ.SF8FF1CA,2221.034,
6547,BDCQ.SF8FF1CA,1722.627,
6548,BDCQ.SF8FF1CA,2463.574,
6549,BDCQ.SF8FF1CA,2385.577,
6550,BDCQ.SF8FF1CA,2153.022,
6551,BDCQ.SF8FF1CA,1950.661,
6552,BDCQ.SF8FF1CA,2777.321,
6553,BDCQ.SF8FF1CA,2239.336,
6554,BDCQ.SF8FF1CA,2344.718,
6555,BDCQ.SF8FF1CA,2392.788,
6556,BDCQ.SF8FF1CA,2761.382,
6557,BDCQ.SF8FF1CA,3447.386,
6558,BDCQ.SF8FF1CA,3239.37,
6559,BDCQ.SF8FF1CA,2270.778,
6560,BDCQ.SF8FF1CA,3451.589,
6561,BDCQ.SF8FF1CA,2332.783,
6562,BDCQ.SF8FF1CA,3488.435,
6563,BDCQ.SF8FF1CA,2839.956,
6564,BDCQ.SF8FF1CA,3999.069,
6565,BDCQ.SF8FF1CA,2240.318,
6566,BDCQ.SF8FF1CA,2978.455,
6567,BDCQ.SF8FF1CA,2185.936,
6568,BDCQ.SF8FF1CA,3994.312,
6569,BDCQ.SF8FF1CA,3161.939,
6570,BDCQ.SF8FFCA,2260.753,
6571,BDCQ.SF8FFCA,2191.993,
6572,BDCQ.SF8FFCA,2286.797,
6573,BDCQ.SF8FFCA,1975.009,
6574,BDCQ.SF8FFCA,2338.595,
6575,BDCQ.SF8FFCA,2116.378,
6576,BDCQ.SF8FFCA,2221.034,
6577,BDCQ.SF8FFCA,1722.627,
6578,BDCQ.SF8FFCA,2463.574,
6579,BDCQ.SF8FFCA,2385.577,
6580,BDCQ.SF8FFCA,2153.022,
6581,BDCQ.SF8FFCA,1950.661,
6582,BDCQ.SF8FFCA,2777.321,
6583,BDCQ.SF8FFCA,2239.336,
6584,BDCQ.SF8FFCA,2344.718,
6585,BDCQ.SF8FFCA,2392.788,
6586,BDCQ.SF8FFCA,2761.382,
6587,BDCQ.SF8FFCA,3447.386,
6588,BDCQ.SF8FFCA,3239.37,
6589,BDCQ.SF8FFCA,2270.778,
6590,BDCQ.SF8FFCA,3451.589,
6591,BDCQ.SF8FFCA,2332.783,
6592,BDCQ.SF8FFCA,3488.435,
6593,BDCQ.SF8FFCA,2839.956,
6594,BDCQ.SF8FFCA,3999.069,
6595,BDCQ.SF8FFCA,2240.318,
6596,BDCQ.SF8FFCA,2978.455,
6597,BDCQ.SF8FFCA,2185.936,
6598,BDCQ.SF8FFCA,3994.312,
6599,BDCQ.SF8FFCA,3161.939,
6600,BDCQ.SF8GH1CA,972.217,
6601,BDCQ.SF8GH1CA,1434.173,
6602,BDCQ.SF8GH1CA,1083.449,
6603,BDCQ.SF8GH1CA,1070.062,
6604,BDCQ.SF8GH1CA,924.561,
6605,BDCQ.SF8GH1CA,1775.255,
6606,BDCQ.SF8GH1CA,1327.857,
6607,BDCQ.SF8GH1CA,1233.724,
6608,BDCQ.SF8GH1CA,1047.276,
6609,BDCQ.SF8GH1CA,1729.577,
6610,BDCQ.SF8GH1CA,1474.499,
6611,BDCQ.SF8GH1CA,1306.07,
6612,BDCQ.SF8GH1CA,1895.779,
6613,BDCQ.SF8GH1CA,2245.506,
6614,BDCQ.SF8GH1CA,1642.938,
6615,BDCQ.SF8GH1CA,1779.804,
6616,BDCQ.SF8GH1CA,779.305,
6617,BDCQ.SF8GH1CA,2473.733,
6618,BDCQ.SF8GH1CA,1612.823,
6619,BDCQ.SF8GH1CA,1584.809,
6620,BDCQ.SF8GH1CA,1283.401,
6621,BDCQ.SF8GH1CA,2105.655,
6622,BDCQ.SF8GH1CA,1425.763,
6623,BDCQ.SF8GH1CA,1284.514,
6624,BDCQ.SF8GH1CA,1208.364,
6625,BDCQ.SF8GH2CA,283.316,
6626,BDCQ.SF8GH2CA,523.151,
6627,BDCQ.SF8GH2CA,639.176,
6628,BDCQ.SF8GH2CA,272.451,
6629,BDCQ.SF8GH2CA,245.893,
6630,BDCQ.SF8GH2CA,535.704,
6631,BDCQ.SF8GH2CA,608.931,
6632,BDCQ.SF8GH2CA,285.892,
6633,BDCQ.SF8GH2CA,257.869,
6634,BDCQ.SF8GH2CA,425.997,
6635,BDCQ.SF8GH2CA,416.298,
6636,BDCQ.SF8GH2CA,-398.194,
6637,BDCQ.SF8GH2CA,263.049,
6638,BDCQ.SF8GH2CA,473.05,
6639,BDCQ.SF8GH2CA,513.158,
6640,BDCQ.SF8GH2CA,441.933,
6641,BDCQ.SF8GH2CA,80.082,
6642,BDCQ.SF8GH2CA,272.428,
6643,BDCQ.SF8GH2CA,277.271,
6644,BDCQ.SF8GH2CA,446.071,
6645,BDCQ.SF8GH2CA,465.384,
6646,BDCQ.SF8GH2CA,666.815,
6647,BDCQ.SF8GH2CA,656.626,
6648,BDCQ.SF8GH2CA,347.104,
6649,BDCQ.SF8GH2CA,415.148,
6650,BDCQ.SF8GHCA,1255.533,
6651,BDCQ.SF8GHCA,1957.324,
6652,BDCQ.SF8GHCA,1722.625,
6653,BDCQ.SF8GHCA,1342.513,
6654,BDCQ.SF8GHCA,1170.454,
6655,BDCQ.SF8GHCA,2310.959,
6656,BDCQ.SF8GHCA,1936.788,
6657,BDCQ.SF8GHCA,1519.616,
6658,BDCQ.SF8GHCA,1305.145,
6659,BDCQ.SF8GHCA,2155.574,
6660,BDCQ.SF8GHCA,1890.797,
6661,BDCQ.SF8GHCA,907.876,
6662,BDCQ.SF8GHCA,2158.828,
6663,BDCQ.SF8GHCA,2718.556,
6664,BDCQ.SF8GHCA,2156.096,
6665,BDCQ.SF8GHCA,2221.737,
6666,BDCQ.SF8GHCA,859.387,
6667,BDCQ.SF8GHCA,2746.161,
6668,BDCQ.SF8GHCA,1890.095,
6669,BDCQ.SF8GHCA,2030.88,
6670,BDCQ.SF8GHCA,1748.785,
6671,BDCQ.SF8GHCA,2772.47,
6672,BDCQ.SF8GHCA,2082.389,
6673,BDCQ.SF8GHCA,1631.619,
6674,BDCQ.SF8GHCA,1623.512,
6675,BDCQ.SF8II1CA,1334.643,
6676,BDCQ.SF8II1CA,1429.764,
6677,BDCQ.SF8II1CA,1893.753,
6678,BDCQ.SF8II1CA,1690.474,
6679,BDCQ.SF8II1CA,1298.798,
6680,BDCQ.SF8II1CA,1253.404,
6681,BDCQ.SF8II1CA,1700.554,
6682,BDCQ.SF8II1CA,1704.585,
6683,BDCQ.SF8II1CA,1248.055,
6684,BDCQ.SF8II1CA,1331.205,
6685,BDCQ.SF8II1CA,1757.509,
6686,BDCQ.SF8II1CA,1756.692,
6687,BDCQ.SF8II1CA,1386.296,
6688,BDCQ.SF8II1CA,1411.625,
6689,BDCQ.SF8II1CA,1853.327,
6690,BDCQ.SF8II1CA,1552.444,
6691,BDCQ.SF8II1CA,781.433,
6692,BDCQ.SF8II1CA,1261.724,
6693,BDCQ.SF8II1CA,1531.979,
6694,BDCQ.SF8II1CA,1454.548,
6695,BDCQ.SF8II1CA,1473.004,
6696,BDCQ.SF8II1CA,1469.199,
6697,BDCQ.SF8II1CA,1808.111,
6698,BDCQ.SF8II1CA,1511.683,
6699,BDCQ.SF8II1CA,1735.413,
6700,BDCQ.SF8II1CA,1987.209,
6701,BDCQ.SF8II1CA,2495.459,
6702,BDCQ.SF8II1CA,2130.35,
6703,BDCQ.SF8II1CA,1644.572,
6704,BDCQ.SF8II1CA,1532.048,
6705,BDCQ.SF8IICA,1334.643,
6706,BDCQ.SF8IICA,1429.764,
6707,BDCQ.SF8IICA,1893.753,
6708,BDCQ.SF8IICA,1690.474,
6709,BDCQ.SF8IICA,1298.798,
6710,BDCQ.SF8IICA,1253.404,
6711,BDCQ.SF8IICA,1700.554,
6712,BDCQ.SF8IICA,1704.585,
6713,BDCQ.SF8IICA,1248.055,
6714,BDCQ.SF8IICA,1331.205,
6715,BDCQ.SF8IICA,1757.509,
6716,BDCQ.SF8IICA,1756.692,
6717,BDCQ.SF8IICA,1386.296,
6718,BDCQ.SF8IICA,1411.625,
6719,BDCQ.SF8IICA,1853.327,
6720,BDCQ.SF8IICA,1552.444,
6721,BDCQ.SF8IICA,781.433,
6722,BDCQ.SF8IICA,1261.724,
6723,BDCQ.SF8IICA,1531.979,
6724,BDCQ.SF8IICA,1454.548,
6725,BDCQ.SF8IICA,1473.004,
